"REF_DATE","GEO","DGUID","Sales and resales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units ","0","v52221769","1.1","2266933535","","","","0"
"2007","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units ","0","v52221780","1.2","788874785","","","","0"
"2007","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units ","0","v52221791","1.3","1478058750","","","","0"
"2007","Canada","2016A000011124","Flower and plant sales","Dollars","81","units ","0","v52313483","1.4","","..","","","0"
"2007","Canada","2016A000011124","Flower and plant resales","Dollars","81","units ","0","v52313494","1.5","","..","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units ","0","v52221759","2.1","7347650","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units ","0","v52221770","2.2","","x","","","0"
"2007","Newfoundland and Labrador","2016A000210","Flower and plant sales and resales","Dollars","81","units ","0","v52221781","2.3","","x","","","0"
"2007","Newfoundland and Labrador","2016A000210","Flower and plant sales","Dollars","81","units ","0","v52313473","2.4","","..","","","0"
"2007","Newfoundland and Labrador","2016A000210","Flower and plant resales","Dollars","81","units ","0","v52313484","2.5","","..","","","0"
"2007","Prince Edward Island","2016A000211","Total greenhouse sales","Dollars","81","units ","0","v52221760","3.1","2607820","","","","0"
"2007","Prince Edward Island","2016A000211","Fruit and vegetable sales","Dollars","81","units ","0","v52221771","3.2","552070","","","","0"
"2007","Prince Edward Island","2016A000211","Flower and plant sales and resales","Dollars","81","units ","0","v52221782","3.3","2055750","","","","0"
"2007","Prince Edward Island","2016A000211","Flower and plant sales","Dollars","81","units ","0","v52313474","3.4","","..","","","0"
"2007","Prince Edward Island","2016A000211","Flower and plant resales","Dollars","81","units ","0","v52313485","3.5","","..","","","0"
"2007","Nova Scotia","2016A000212","Total greenhouse sales","Dollars","81","units ","0","v52221761","4.1","23928400","","","","0"
"2007","Nova Scotia","2016A000212","Fruit and vegetable sales","Dollars","81","units ","0","v52221772","4.2","5053400","E","","","0"
"2007","Nova Scotia","2016A000212","Flower and plant sales and resales","Dollars","81","units ","0","v52221783","4.3","18875000","","","","0"
"2007","Nova Scotia","2016A000212","Flower and plant sales","Dollars","81","units ","0","v52313475","4.4","","..","","","0"
"2007","Nova Scotia","2016A000212","Flower and plant resales","Dollars","81","units ","0","v52313486","4.5","","..","","","0"
"2007","New Brunswick","2016A000213","Total greenhouse sales","Dollars","81","units ","0","v52221762","5.1","38524070","","","","0"
"2007","New Brunswick","2016A000213","Fruit and vegetable sales","Dollars","81","units ","0","v52221773","5.2","472270","","","","0"
"2007","New Brunswick","2016A000213","Flower and plant sales and resales","Dollars","81","units ","0","v52221784","5.3","38051800","","","","0"
"2007","New Brunswick","2016A000213","Flower and plant sales","Dollars","81","units ","0","v52313476","5.4","","..","","","0"
"2007","New Brunswick","2016A000213","Flower and plant resales","Dollars","81","units ","0","v52313487","5.5","","..","","","0"
"2007","Quebec","2016A000224","Total greenhouse sales","Dollars","81","units ","0","v52221763","6.1","249522000","","","","0"
"2007","Quebec","2016A000224","Fruit and vegetable sales","Dollars","81","units ","0","v52221774","6.2","75522000","","","","0"
"2007","Quebec","2016A000224","Flower and plant sales and resales","Dollars","81","units ","0","v52221785","6.3","174000000","","","","0"
"2007","Quebec","2016A000224","Flower and plant sales","Dollars","81","units ","0","v52313477","6.4","","..","","","0"
"2007","Quebec","2016A000224","Flower and plant resales","Dollars","81","units ","0","v52313488","6.5","","..","","","0"
"2007","Ontario","2016A000235","Total greenhouse sales","Dollars","81","units ","0","v52221764","7.1","1263085000","","","","0"
"2007","Ontario","2016A000235","Fruit and vegetable sales","Dollars","81","units ","0","v52221775","7.2","488585000","","","","0"
"2007","Ontario","2016A000235","Flower and plant sales and resales","Dollars","81","units ","0","v52221786","7.3","774500000","","","","0"
"2007","Ontario","2016A000235","Flower and plant sales","Dollars","81","units ","0","v52313478","7.4","","..","","","0"
"2007","Ontario","2016A000235","Flower and plant resales","Dollars","81","units ","0","v52313489","7.5","","..","","","0"
"2007","Manitoba","2016A000246","Total greenhouse sales","Dollars","81","units ","0","v52221765","8.1","31526970","","","","0"
"2007","Manitoba","2016A000246","Fruit and vegetable sales","Dollars","81","units ","0","v52221776","8.2","","x","","","0"
"2007","Manitoba","2016A000246","Flower and plant sales and resales","Dollars","81","units ","0","v52221787","8.3","","x","","","0"
"2007","Manitoba","2016A000246","Flower and plant sales","Dollars","81","units ","0","v52313479","8.4","","..","","","0"
"2007","Manitoba","2016A000246","Flower and plant resales","Dollars","81","units ","0","v52313490","8.5","","..","","","0"
"2007","Saskatchewan","2016A000247","Total greenhouse sales","Dollars","81","units ","0","v52221766","9.1","21822425","","","","0"
"2007","Saskatchewan","2016A000247","Fruit and vegetable sales","Dollars","81","units ","0","v52221777","9.2","691425","","","","0"
"2007","Saskatchewan","2016A000247","Flower and plant sales and resales","Dollars","81","units ","0","v52221788","9.3","21131000","","","","0"
"2007","Saskatchewan","2016A000247","Flower and plant sales","Dollars","81","units ","0","v52313480","9.4","","..","","","0"
"2007","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units ","0","v52313491","9.5","","..","","","0"
"2007","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units ","0","v52221767","10.1","120856000","","","","0"
"2007","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units ","0","v52221778","10.2","37345000","","","","0"
"2007","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units ","0","v52221789","10.3","83511000","","","","0"
"2007","Alberta","2016A000248","Flower and plant sales","Dollars","81","units ","0","v52313481","10.4","","..","","","0"
"2007","Alberta","2016A000248","Flower and plant resales","Dollars","81","units ","0","v52313492","10.5","","..","","","0"
"2007","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units ","0","v52221768","11.1","507713200","","","","0"
"2007","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units ","0","v52221779","11.2","179963200","","","","0"
"2007","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units ","0","v52221790","11.3","327750000","","","","0"
"2007","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units ","0","v52313482","11.4","","..","","","0"
"2007","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units ","0","v52313493","11.5","","..","","","0"
"2008","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units ","0","v52221769","1.1","2168141282","","","","0"
"2008","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units ","0","v52221780","1.2","880584015","","","","0"
"2008","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units ","0","v52221791","1.3","1287557267","","","","0"
"2008","Canada","2016A000011124","Flower and plant sales","Dollars","81","units ","0","v52313483","1.4","","..","","","0"
"2008","Canada","2016A000011124","Flower and plant resales","Dollars","81","units ","0","v52313494","1.5","","..","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units ","0","v52221759","2.1","6200280","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units ","0","v52221770","2.2","","F","","","0"
"2008","Newfoundland and Labrador","2016A000210","Flower and plant sales and resales","Dollars","81","units ","0","v52221781","2.3","6010280","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Flower and plant sales","Dollars","81","units ","0","v52313473","2.4","","..","","","0"
"2008","Newfoundland and Labrador","2016A000210","Flower and plant resales","Dollars","81","units ","0","v52313484","2.5","","..","","","0"
"2008","Prince Edward Island","2016A000211","Total greenhouse sales","Dollars","81","units ","0","v52221760","3.1","2682400","","","","0"
"2008","Prince Edward Island","2016A000211","Fruit and vegetable sales","Dollars","81","units ","0","v52221771","3.2","256000","","","","0"
"2008","Prince Edward Island","2016A000211","Flower and plant sales and resales","Dollars","81","units ","0","v52221782","3.3","2426400","","","","0"
"2008","Prince Edward Island","2016A000211","Flower and plant sales","Dollars","81","units ","0","v52313474","3.4","","..","","","0"
"2008","Prince Edward Island","2016A000211","Flower and plant resales","Dollars","81","units ","0","v52313485","3.5","","..","","","0"
"2008","Nova Scotia","2016A000212","Total greenhouse sales","Dollars","81","units ","0","v52221761","4.1","23976250","","","","0"
"2008","Nova Scotia","2016A000212","Fruit and vegetable sales","Dollars","81","units ","0","v52221772","4.2","","F","","","0"
"2008","Nova Scotia","2016A000212","Flower and plant sales and resales","Dollars","81","units ","0","v52221783","4.3","","F","","","0"
"2008","Nova Scotia","2016A000212","Flower and plant sales","Dollars","81","units ","0","v52313475","4.4","","..","","","0"
"2008","Nova Scotia","2016A000212","Flower and plant resales","Dollars","81","units ","0","v52313486","4.5","","..","","","0"
"2008","New Brunswick","2016A000213","Total greenhouse sales","Dollars","81","units ","0","v52221762","5.1","32524660","","","","0"
"2008","New Brunswick","2016A000213","Fruit and vegetable sales","Dollars","81","units ","0","v52221773","5.2","","F","","","0"
"2008","New Brunswick","2016A000213","Flower and plant sales and resales","Dollars","81","units ","0","v52221784","5.3","32160660","","","","0"
"2008","New Brunswick","2016A000213","Flower and plant sales","Dollars","81","units ","0","v52313476","5.4","","..","","","0"
"2008","New Brunswick","2016A000213","Flower and plant resales","Dollars","81","units ","0","v52313487","5.5","","..","","","0"
"2008","Quebec","2016A000224","Total greenhouse sales","Dollars","81","units ","0","v52221763","6.1","270155600","","","","0"
"2008","Quebec","2016A000224","Fruit and vegetable sales","Dollars","81","units ","0","v52221774","6.2","84625150","","","","0"
"2008","Quebec","2016A000224","Flower and plant sales and resales","Dollars","81","units ","0","v52221785","6.3","185530450","","","","0"
"2008","Quebec","2016A000224","Flower and plant sales","Dollars","81","units ","0","v52313477","6.4","","..","","","0"
"2008","Quebec","2016A000224","Flower and plant resales","Dollars","81","units ","0","v52313488","6.5","","..","","","0"
"2008","Ontario","2016A000235","Total greenhouse sales","Dollars","81","units ","0","v52221764","7.1","1167119728","","","","0"
"2008","Ontario","2016A000235","Fruit and vegetable sales","Dollars","81","units ","0","v52221775","7.2","529963800","","","","0"
"2008","Ontario","2016A000235","Flower and plant sales and resales","Dollars","81","units ","0","v52221786","7.3","637155928","","","","0"
"2008","Ontario","2016A000235","Flower and plant sales","Dollars","81","units ","0","v52313478","7.4","","..","","","0"
"2008","Ontario","2016A000235","Flower and plant resales","Dollars","81","units ","0","v52313489","7.5","","..","","","0"
"2008","Manitoba","2016A000246","Total greenhouse sales","Dollars","81","units ","0","v52221765","8.1","33890550","","","","0"
"2008","Manitoba","2016A000246","Fruit and vegetable sales","Dollars","81","units ","0","v52221776","8.2","","F","","","0"
"2008","Manitoba","2016A000246","Flower and plant sales and resales","Dollars","81","units ","0","v52221787","8.3","33484800","E","","","0"
"2008","Manitoba","2016A000246","Flower and plant sales","Dollars","81","units ","0","v52313479","8.4","","..","","","0"
"2008","Manitoba","2016A000246","Flower and plant resales","Dollars","81","units ","0","v52313490","8.5","","..","","","0"
"2008","Saskatchewan","2016A000247","Total greenhouse sales","Dollars","81","units ","0","v52221766","9.1","18775900","","","","0"
"2008","Saskatchewan","2016A000247","Fruit and vegetable sales","Dollars","81","units ","0","v52221777","9.2","821900","","","","0"
"2008","Saskatchewan","2016A000247","Flower and plant sales and resales","Dollars","81","units ","0","v52221788","9.3","17954000","","","","0"
"2008","Saskatchewan","2016A000247","Flower and plant sales","Dollars","81","units ","0","v52313480","9.4","","..","","","0"
"2008","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units ","0","v52313491","9.5","","..","","","0"
"2008","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units ","0","v52221767","10.1","108657450","","","","0"
"2008","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units ","0","v52221778","10.2","33698650","","","","0"
"2008","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units ","0","v52221789","10.3","74958800","","","","0"
"2008","Alberta","2016A000248","Flower and plant sales","Dollars","81","units ","0","v52313481","10.4","","..","","","0"
"2008","Alberta","2016A000248","Flower and plant resales","Dollars","81","units ","0","v52313492","10.5","","..","","","0"
"2008","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units ","0","v52221768","11.1","504158464","","","","0"
"2008","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units ","0","v52221779","11.2","223541765","","","","0"
"2008","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units ","0","v52221790","11.3","280616699","","","","0"
"2008","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units ","0","v52313482","11.4","","..","","","0"
"2008","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units ","0","v52313493","11.5","","..","","","0"
"2009","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units ","0","v52221769","1.1","2379193965","","","","0"
"2009","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units ","0","v52221780","1.2","980261935","","","","0"
"2009","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units ","0","v52221791","1.3","1398932030","","","","0"
"2009","Canada","2016A000011124","Flower and plant sales","Dollars","81","units ","0","v52313483","1.4","1137874435","","","","0"
"2009","Canada","2016A000011124","Flower and plant resales","Dollars","81","units ","0","v52313494","1.5","261057595","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units ","0","v52221759","2.1","9065900","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units ","0","v52221770","2.2","209180","E","","","0"
"2009","Newfoundland and Labrador","2016A000210","Flower and plant sales and resales","Dollars","81","units ","0","v52221781","2.3","8856720","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Flower and plant sales","Dollars","81","units ","0","v52313473","2.4","6560930","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Flower and plant resales","Dollars","81","units ","0","v52313484","2.5","","F","","","0"
"2009","Prince Edward Island","2016A000211","Total greenhouse sales","Dollars","81","units ","0","v52221760","3.1","4797760","","","","0"
"2009","Prince Edward Island","2016A000211","Fruit and vegetable sales","Dollars","81","units ","0","v52221771","3.2","","F","","","0"
"2009","Prince Edward Island","2016A000211","Flower and plant sales and resales","Dollars","81","units ","0","v52221782","3.3","4342370","E","","","0"
"2009","Prince Edward Island","2016A000211","Flower and plant sales","Dollars","81","units ","0","v52313474","3.4","4342370","E","","","0"
"2009","Prince Edward Island","2016A000211","Flower and plant resales","Dollars","81","units ","0","v52313485","3.5","0","","","","0"
"2009","Nova Scotia","2016A000212","Total greenhouse sales","Dollars","81","units ","0","v52221761","4.1","29551230","","","","0"
"2009","Nova Scotia","2016A000212","Fruit and vegetable sales","Dollars","81","units ","0","v52221772","4.2","","F","","","0"
"2009","Nova Scotia","2016A000212","Flower and plant sales and resales","Dollars","81","units ","0","v52221783","4.3","22395120","E","","","0"
"2009","Nova Scotia","2016A000212","Flower and plant sales","Dollars","81","units ","0","v52313475","4.4","10605830","E","","","0"
"2009","Nova Scotia","2016A000212","Flower and plant resales","Dollars","81","units ","0","v52313486","4.5","","F","","","0"
"2009","New Brunswick","2016A000213","Total greenhouse sales","Dollars","81","units ","0","v52221762","5.1","39654300","","","","0"
"2009","New Brunswick","2016A000213","Fruit and vegetable sales","Dollars","81","units ","0","v52221773","5.2","431520","E","","","0"
"2009","New Brunswick","2016A000213","Flower and plant sales and resales","Dollars","81","units ","0","v52221784","5.3","39222780","E","","","0"
"2009","New Brunswick","2016A000213","Flower and plant sales","Dollars","81","units ","0","v52313476","5.4","","F","","","0"
"2009","New Brunswick","2016A000213","Flower and plant resales","Dollars","81","units ","0","v52313487","5.5","4430780","E","","","0"
"2009","Quebec","2016A000224","Total greenhouse sales","Dollars","81","units ","0","v52221763","6.1","262583805","","","","0"
"2009","Quebec","2016A000224","Fruit and vegetable sales","Dollars","81","units ","0","v52221774","6.2","82808290","","","","0"
"2009","Quebec","2016A000224","Flower and plant sales and resales","Dollars","81","units ","0","v52221785","6.3","179775515","","","","0"
"2009","Quebec","2016A000224","Flower and plant sales","Dollars","81","units ","0","v52313477","6.4","156222790","","","","0"
"2009","Quebec","2016A000224","Flower and plant resales","Dollars","81","units ","0","v52313488","6.5","23552725","","","","0"
"2009","Ontario","2016A000235","Total greenhouse sales","Dollars","81","units ","0","v52221764","7.1","1340123445","","","","0"
"2009","Ontario","2016A000235","Fruit and vegetable sales","Dollars","81","units ","0","v52221775","7.2","608036690","","","","0"
"2009","Ontario","2016A000235","Flower and plant sales and resales","Dollars","81","units ","0","v52221786","7.3","732086755","","","","0"
"2009","Ontario","2016A000235","Flower and plant sales","Dollars","81","units ","0","v52313478","7.4","558431060","","","","0"
"2009","Ontario","2016A000235","Flower and plant resales","Dollars","81","units ","0","v52313489","7.5","173655695","E","","","0"
"2009","Manitoba","2016A000246","Total greenhouse sales","Dollars","81","units ","0","v52221765","8.1","40263900","","","","0"
"2009","Manitoba","2016A000246","Fruit and vegetable sales","Dollars","81","units ","0","v52221776","8.2","557810","","","","0"
"2009","Manitoba","2016A000246","Flower and plant sales and resales","Dollars","81","units ","0","v52221787","8.3","39706090","E","","","0"
"2009","Manitoba","2016A000246","Flower and plant sales","Dollars","81","units ","0","v52313479","8.4","","F","","","0"
"2009","Manitoba","2016A000246","Flower and plant resales","Dollars","81","units ","0","v52313490","8.5","","F","","","0"
"2009","Saskatchewan","2016A000247","Total greenhouse sales","Dollars","81","units ","0","v52221766","9.1","17979200","","","","0"
"2009","Saskatchewan","2016A000247","Fruit and vegetable sales","Dollars","81","units ","0","v52221777","9.2","850490","","","","0"
"2009","Saskatchewan","2016A000247","Flower and plant sales and resales","Dollars","81","units ","0","v52221788","9.3","17128710","","","","0"
"2009","Saskatchewan","2016A000247","Flower and plant sales","Dollars","81","units ","0","v52313480","9.4","15198330","","","","0"
"2009","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units ","0","v52313491","9.5","1930380","","","","0"
"2009","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units ","0","v52221767","10.1","112485035","","","","0"
"2009","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units ","0","v52221778","10.2","33818390","","","","0"
"2009","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units ","0","v52221789","10.3","78666645","","","","0"
"2009","Alberta","2016A000248","Flower and plant sales","Dollars","81","units ","0","v52313481","10.4","71882250","","","","0"
"2009","Alberta","2016A000248","Flower and plant resales","Dollars","81","units ","0","v52313492","10.5","6784395","","","","0"
"2009","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units ","0","v52221768","11.1","522689390","","","","0"
"2009","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units ","0","v52221779","11.2","245938065","","","","0"
"2009","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units ","0","v52221790","11.3","276751325","","","","0"
"2009","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units ","0","v52313482","11.4","244380555","","","","0"
"2009","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units ","0","v52313493","11.5","32370770","","","","0"
"2010","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units ","0","v52221769","1.1","2445787510","","","","0"
"2010","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units ","0","v52221780","1.2","1064731290","","","","0"
"2010","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units ","0","v52221791","1.3","1381056220","","","","0"
"2010","Canada","2016A000011124","Flower and plant sales","Dollars","81","units ","0","v52313483","1.4","1164456220","","","","0"
"2010","Canada","2016A000011124","Flower and plant resales","Dollars","81","units ","0","v52313494","1.5","216600000","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units ","0","v52221759","2.1","8913160","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units ","0","v52221770","2.2","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","Flower and plant sales and resales","Dollars","81","units ","0","v52221781","2.3","8699110","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Flower and plant sales","Dollars","81","units ","0","v52313473","2.4","6599110","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Flower and plant resales","Dollars","81","units ","0","v52313484","2.5","2100000","E","","","0"
"2010","Prince Edward Island","2016A000211","Total greenhouse sales","Dollars","81","units ","0","v52221760","3.1","3877220","","","","0"
"2010","Prince Edward Island","2016A000211","Fruit and vegetable sales","Dollars","81","units ","0","v52221771","3.2","356470","","","","0"
"2010","Prince Edward Island","2016A000211","Flower and plant sales and resales","Dollars","81","units ","0","v52221782","3.3","3520750","","","","0"
"2010","Prince Edward Island","2016A000211","Flower and plant sales","Dollars","81","units ","0","v52313474","3.4","3520750","","","","0"
"2010","Prince Edward Island","2016A000211","Flower and plant resales","Dollars","81","units ","0","v52313485","3.5","0","","","","0"
"2010","Nova Scotia","2016A000212","Total greenhouse sales","Dollars","81","units ","0","v52221761","4.1","22661845","","","","0"
"2010","Nova Scotia","2016A000212","Fruit and vegetable sales","Dollars","81","units ","0","v52221772","4.2","4983165","","","","0"
"2010","Nova Scotia","2016A000212","Flower and plant sales and resales","Dollars","81","units ","0","v52221783","4.3","17678680","","","","0"
"2010","Nova Scotia","2016A000212","Flower and plant sales","Dollars","81","units ","0","v52313475","4.4","9230090","","","","0"
"2010","Nova Scotia","2016A000212","Flower and plant resales","Dollars","81","units ","0","v52313486","4.5","8448590","","","","0"
"2010","New Brunswick","2016A000213","Total greenhouse sales","Dollars","81","units ","0","v52221762","5.1","35153510","","","","0"
"2010","New Brunswick","2016A000213","Fruit and vegetable sales","Dollars","81","units ","0","v52221773","5.2","","F","","","0"
"2010","New Brunswick","2016A000213","Flower and plant sales and resales","Dollars","81","units ","0","v52221784","5.3","33943695","","","","0"
"2010","New Brunswick","2016A000213","Flower and plant sales","Dollars","81","units ","0","v52313476","5.4","31246655","","","","0"
"2010","New Brunswick","2016A000213","Flower and plant resales","Dollars","81","units ","0","v52313487","5.5","2697040","","","","0"
"2010","Quebec","2016A000224","Total greenhouse sales","Dollars","81","units ","0","v52221763","6.1","273186750","","","","0"
"2010","Quebec","2016A000224","Fruit and vegetable sales","Dollars","81","units ","0","v52221774","6.2","95094855","","","","0"
"2010","Quebec","2016A000224","Flower and plant sales and resales","Dollars","81","units ","0","v52221785","6.3","178091895","","","","0"
"2010","Quebec","2016A000224","Flower and plant sales","Dollars","81","units ","0","v52313477","6.4","158929535","","","","0"
"2010","Quebec","2016A000224","Flower and plant resales","Dollars","81","units ","0","v52313488","6.5","19162360","","","","0"
"2010","Ontario","2016A000235","Total greenhouse sales","Dollars","81","units ","0","v52221764","7.1","1393479315","","","","0"
"2010","Ontario","2016A000235","Fruit and vegetable sales","Dollars","81","units ","0","v52221775","7.2","666748795","","","","0"
"2010","Ontario","2016A000235","Flower and plant sales and resales","Dollars","81","units ","0","v52221786","7.3","726730520","","","","0"
"2010","Ontario","2016A000235","Flower and plant sales","Dollars","81","units ","0","v52313478","7.4","584426505","","","","0"
"2010","Ontario","2016A000235","Flower and plant resales","Dollars","81","units ","0","v52313489","7.5","142304015","","","","0"
"2010","Manitoba","2016A000246","Total greenhouse sales","Dollars","81","units ","0","v52221765","8.1","38460370","","","","0"
"2010","Manitoba","2016A000246","Fruit and vegetable sales","Dollars","81","units ","0","v52221776","8.2","972450","E","","","0"
"2010","Manitoba","2016A000246","Flower and plant sales and resales","Dollars","81","units ","0","v52221787","8.3","37487920","","","","0"
"2010","Manitoba","2016A000246","Flower and plant sales","Dollars","81","units ","0","v52313479","8.4","34151760","","","","0"
"2010","Manitoba","2016A000246","Flower and plant resales","Dollars","81","units ","0","v52313490","8.5","3336160","","","","0"
"2010","Saskatchewan","2016A000247","Total greenhouse sales","Dollars","81","units ","0","v52221766","9.1","17907155","","","","0"
"2010","Saskatchewan","2016A000247","Fruit and vegetable sales","Dollars","81","units ","0","v52221777","9.2","1131315","","","","0"
"2010","Saskatchewan","2016A000247","Flower and plant sales and resales","Dollars","81","units ","0","v52221788","9.3","16775840","","","","0"
"2010","Saskatchewan","2016A000247","Flower and plant sales","Dollars","81","units ","0","v52313480","9.4","15453055","","","","0"
"2010","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units ","0","v52313491","9.5","1322785","","","","0"
"2010","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units ","0","v52221767","10.1","115641200","","","","0"
"2010","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units ","0","v52221778","10.2","41554150","","","","0"
"2010","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units ","0","v52221789","10.3","74087050","","","","0"
"2010","Alberta","2016A000248","Flower and plant sales","Dollars","81","units ","0","v52313481","10.4","69316320","","","","0"
"2010","Alberta","2016A000248","Flower and plant resales","Dollars","81","units ","0","v52313492","10.5","4770730","","","","0"
"2010","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units ","0","v52221768","11.1","536506985","","","","0"
"2010","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units ","0","v52221779","11.2","252466225","","","","0"
"2010","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units ","0","v52221790","11.3","284040760","","","","0"
"2010","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units ","0","v52313482","11.4","251582440","","","","0"
"2010","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units ","0","v52313493","11.5","32458320","","","","0"
"2011","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units ","0","v52221769","1.1","2498665290","","","","0"
"2011","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units ","0","v52221780","1.2","1113441854","","","","0"
"2011","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units ","0","v52221791","1.3","1385223436","","","","0"
"2011","Canada","2016A000011124","Flower and plant sales","Dollars","81","units ","0","v52313483","1.4","1156360926","","","","0"
"2011","Canada","2016A000011124","Flower and plant resales","Dollars","81","units ","0","v52313494","1.5","228862510","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units ","0","v52221759","2.1","9810845","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units ","0","v52221770","2.2","","F","","","0"
