"REF_DATE","GEO","DGUID","Area","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","10435138","","","","0"
"2017","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","969456","","","","0"
"2017","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2478","","","","0"
"2017","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","665","","","","0"
"2017","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","57952789","","","","0"
"2017","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","5383990","","","","0"
"2017","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","45669886","","","","0"
"2017","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","4242871","","","","0"
"2017","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","1384501","","","","0"
"2017","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","128624","","","","0"
"2017","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","10898402","","","","0"
"2017","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","1012495","","","","0"
"2017","British Columbia","2016A000259","Total months of operation","Number","Number","223","units","0","v52220955","11.6.1","6332","","","","0"
"2018","Canada","2016A000011124","Total greenhouse operations","Number","Number","223","units","0","v52220857","1.1.1","3505","","","","0"
"2018","Canada","2016A000011124","Total greenhouse area","Square feet","Square feet","279","units","0","v52220868","1.2.2","276850305","","","","0"
"2018","Canada","2016A000011124","Total greenhouse area","Square metres","Square metres","281","units","0","v52220879","1.2.3","25720235","","","","0"
"2018","Canada","2016A000011124","Glass","Square feet","Square feet","279","units","0","v52220890","1.3.2","117350654","","","","0"
"2018","Canada","2016A000011124","Glass","Square metres","Square metres","281","units","0","v52220901","1.3.3","10902233","","","","0"
"2018","Canada","2016A000011124","Rigid plastic","Square feet","Square feet","279","units","0","v52220912","1.4.2","7823635","","","","0"
"2018","Canada","2016A000011124","Rigid plastic","Square metres","Square metres","281","units","0","v52220923","1.4.3","726839","","","","0"
"2018","Canada","2016A000011124","Poly-film","Square feet","Square feet","279","units","0","v52220934","1.5.2","151676016","","","","0"
"2018","Canada","2016A000011124","Poly-film","Square metres","Square metres","281","units","0","v52220945","1.5.3","14091163","","","","0"
"2018","Canada","2016A000011124","Total months of operation","Number","Number","223","units","0","v52220956","1.6.1","30843","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total greenhouse operations","Number","Number","223","units","0","v52220847","2.1.1","62","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square feet","Square feet","279","units","0","v52220858","2.2.2","749613","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square metres","Square metres","281","units","0","v52220869","2.2.3","69641","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Glass","Square feet","Square feet","279","units","0","v52220880","2.3.2","","x","","","0"
"2018","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","","x","","","0"
"2018","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","","x","","","0"
"2018","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","","x","","","0"
"2018","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","698279","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","64872","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","433","","","","0"
"2018","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","24","","","","0"
"2018","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","457285","","","","0"
"2018","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","42483","","","","0"
"2018","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2018","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2018","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2018","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2018","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","402502","","","","0"
"2018","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","37394","","","","0"
"2018","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","185","","","","0"
"2018","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","135","","","","0"
"2018","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1825564","","","","0"
"2018","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","169600","","","","0"
"2018","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","","x","","","0"
"2018","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","","x","","","0"
"2018","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","","x","","","0"
"2018","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","","x","","","0"
"2018","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1360667","","","","0"
"2018","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","126410","","","","0"
"2018","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","987","","","","0"
"2018","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","80","","","","0"
"2018","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1556892","","","","0"
"2018","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","144640","","","","0"
"2018","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","x","","","0"
"2018","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","x","","","0"
"2018","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","","x","","","0"
"2018","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","","x","","","0"
"2018","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1469260","","","","0"
"2018","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","136499","","","","0"
"2018","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","539","","","","0"
"2018","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","840","","","","0"
"2018","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","28286453","","","","0"
"2018","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2627897","","","","0"
"2018","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","5725215","","","","0"
"2018","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","531890","","","","0"
"2018","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","454053","","","","0"
"2018","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","42183","","","","0"
"2018","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","22107185","","","","0"
"2018","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2053825","","","","0"
"2018","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","6564","","","","0"
"2018","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1140","","","","0"
"2018","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","172000194","","","","0"
"2018","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","15979341","","","","0"
"2018","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","65084396","","","","0"
"2018","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","6046538","","","","0"
"2018","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","5248539","","","","0"
"2018","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","487605","","","","0"
"2018","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","101667259","","","","0"
"2018","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","9445197","","","","0"
"2018","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","11523","","","","0"
"2018","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","142","","","","0"
"2018","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3401564","","","","0"
"2018","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","316016","","","","0"
"2018","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","","x","","","0"
"2018","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","","x","","","0"
"2018","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","","x","","","0"
"2018","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","","x","","","0"
"2018","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","3230747","","","","0"
"2018","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","300146","","","","0"
"2018","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","1025","","","","0"
"2018","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","137","","","","0"
"2018","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","1544574","","","","0"
"2018","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","143496","","","","0"
"2018","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","","x","","","0"
"2018","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","","x","","","0"
"2018","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","","x","","","0"
"2018","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","","x","","","0"
"2018","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","1268521","","","","0"
"2018","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","117849","","","","0"
"2018","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","842","","","","0"
"2018","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","295","","","","0"
"2018","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","13130046","","","","0"
"2018","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1219821","","","","0"
"2018","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","2757645","","","","0"
"2018","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","256194","","","","0"
"2018","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","410764","","","","0"
"2018","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","38161","","","","0"
"2018","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","9961637","","","","0"
"2018","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","925466","","","","0"
"2018","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2445","","","","0"
"2018","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","650","","","","0"
"2018","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","53898120","","","","0"
"2018","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","5007299","","","","0"
"2018","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","43134730","","","","0"
"2018","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","4007348","","","","0"
"2018","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","1253431","","","","0"
"2018","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","116448","","","","0"
"2018","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","9509959","","","","0"
"2018","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","883504","","","","0"
"2018","British Columbia","2016A000259","Total months of operation","Number","Number","223","units","0","v52220955","11.6.1","6300","","","","0"
"2019","Canada","2016A000011124","Total greenhouse operations","Number","Number","223","units","0","v52220857","1.1.1","3410","","","","0"
"2019","Canada","2016A000011124","Total greenhouse area","Square feet","Square feet","279","units","0","v52220868","1.2.2","276818925","","","","0"
"2019","Canada","2016A000011124","Total greenhouse area","Square metres","Square metres","281","units","0","v52220879","1.2.3","25717320","","","","0"
"2019","Canada","2016A000011124","Glass","Square feet","Square feet","279","units","0","v52220890","1.3.2","119770633","","","","0"
"2019","Canada","2016A000011124","Glass","Square metres","Square metres","281","units","0","v52220901","1.3.3","11127056","","","","0"
"2019","Canada","2016A000011124","Rigid plastic","Square feet","Square feet","279","units","0","v52220912","1.4.2","7832046","","","","0"
"2019","Canada","2016A000011124","Rigid plastic","Square metres","Square metres","281","units","0","v52220923","1.4.3","727621","","","","0"
"2019","Canada","2016A000011124","Poly-film","Square feet","Square feet","279","units","0","v52220934","1.5.2","149216246","","","","0"
"2019","Canada","2016A000011124","Poly-film","Square metres","Square metres","281","units","0","v52220945","1.5.3","13862643","","","","0"
"2019","Canada","2016A000011124","Total months of operation","Number","Number","223","units","0","v52220956","1.6.1","29773","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total greenhouse operations","Number","Number","223","units","0","v52220847","2.1.1","62","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square feet","Square feet","279","units","0","v52220858","2.2.2","779929","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square metres","Square metres","281","units","0","v52220869","2.2.3","72458","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Glass","Square feet","Square feet","279","units","0","v52220880","2.3.2","","x","","","0"
"2019","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","","x","","","0"
"2019","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","","x","","","0"
"2019","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","","x","","","0"
"2019","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","696546","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","64711","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","490","","","","0"
"2019","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","24","","","","0"
"2019","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","568016","","","","0"
"2019","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","52770","","","","0"
"2019","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2019","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2019","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2019","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2019","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","515410","","","","0"
"2019","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","47883","","","","0"
"2019","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","179","","","","0"
"2019","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","130","","","","0"
"2019","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1895682","","","","0"
"2019","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","176115","","","","0"
"2019","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","435258","","","","0"
"2019","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","40437","","","","0"
"2019","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","71538","","","","0"
"2019","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","6646","","","","0"
"2019","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1388886","","","","0"
"2019","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","129032","","","","0"
"2019","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","926","","","","0"
"2019","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","80","","","","0"
"2019","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1626853","","","","0"
"2019","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","151140","","","","0"
"2019","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","30652","","","","0"
"2019","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","2848","","","","0"
"2019","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","36755","","","","0"
"2019","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","3415","","","","0"
"2019","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1559446","","","","0"
"2019","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","144877","","","","0"
"2019","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","497","","","","0"
"2019","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","830","","","","0"
"2019","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","28546203","","","","0"
"2019","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2652029","","","","0"
"2019","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","5796409","","","","0"
"2019","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","538504","","","","0"
"2019","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","581957","","","","0"
"2019","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","54066","","","","0"
"2019","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","22167837","","","","0"
"2019","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2059459","","","","0"
"2019","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","6391","","","","0"
"2019","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1110","","","","0"
"2019","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","171730487","","","","0"
"2019","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","15954284","","","","0"
"2019","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","66966806","","","","0"
"2019","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","6221420","","","","0"
"2019","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","5104933","","","","0"
"2019","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","474264","","","","0"
"2019","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","99658748","","","","0"
"2019","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","9258601","","","","0"
"2019","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","11118","","","","0"
"2019","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","139","","","","0"
"2019","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3326326","","","","0"
"2019","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","309026","","","","0"
"2019","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","100418","","","","0"
"2019","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","9329","","","","0"
"2019","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","118390","","","","0"
"2019","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","10999","","","","0"
"2019","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","3107518","","","","0"
"2019","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","288698","","","","0"
"2019","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","930","","","","0"
"2019","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","130","","","","0"
"2019","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","1376062","","","","0"
"2019","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","127840","","","","0"
"2019","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","35475","","","","0"
"2019","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","3296","","","","0"
"2019","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","119846","","","","0"
"2019","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","11134","","","","0"
"2019","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","1220741","","","","0"
"2019","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","113411","","","","0"
"2019","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","816","","","","0"
"2019","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","275","","","","0"
"2019","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","13286298","","","","0"
"2019","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1234337","","","","0"
"2019","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","3800123","","","","0"
"2019","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","353043","","","","0"
"2019","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","384229","","","","0"
"2019","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","35696","","","","0"
"2019","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","9101946","","","","0"
"2019","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","845598","","","","0"
"2019","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2326","","","","0"
"2019","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","630","","","","0"
"2019","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","53683069","","","","0"
"2019","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","4987320","","","","0"
"2019","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","42557601","","","","0"
"2019","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","3953731","","","","0"
"2019","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","1326300","","","","0"
"2019","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","123217","","","","0"
"2019","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","9799168","","","","0"
"2019","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","910372","","","","0"
"2019","British Columbia","2016A000259","Total months of operation","Number","Number","223","units","0","v52220955","11.6.1","6100","","","","0"
"2020","Canada","2016A000011124","Total greenhouse operations","Number","Number","223","units","0","v52220857","1.1.1","3366","","","","0"
