"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","76368","","","","0"
"1999","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","65182","","","","0"
"1999","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","11187","","","","0"
"1999","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","212510","","","","0"
"1999","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","190049","","","","0"
"1999","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","22461","","","","0"
"1999","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","443","","","","0"
"1999","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","1530","","","","0"
"1999","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","4178","","","","0"
"1999","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","3967","","","","0"
"1999","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","212","","","","0"
"1999","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","14238","","","","0"
"1999","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","13901","","","","0"
"1999","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","337","","","","0"
"1999","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","2839","","","","0"
"1999","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","16157","","","","0"
"1999","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","36626","","","","0"
"1999","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","31902","","","","0"
"1999","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","4725","","","","0"
"1999","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","110050","","","","0"
"1999","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","101648","","","","0"
"1999","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","8402","","","","0"
"1999","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","1032","","","","0"
"1999","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","5286","","","","0"
"1999","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","11075","","","","0"
"1999","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","10813","","","","0"
"1999","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","262","","","","0"
"1999","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","34061","","","","0"
"1999","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","33514","","","","0"
"1999","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","547","","","","0"
"1999","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","2336","","","","0"
"1999","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","11710","","","","0"
"1999","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","24490","","","","0"
"1999","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","18501","","","","0"
"1999","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","5989","","","","0"
"1999","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","54161","","","","0"
"1999","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","40986","","","","0"
"1999","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","13175","","","","0"
"2000","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","6907","","","","0"
"2000","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","38406","","","","0"
"2000","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","88450","","","","0"
"2000","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","79560","","","","0"
"2000","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","8890","","","","0"
"2000","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","257053","","","","0"
"2000","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","241387","","","","0"
"2000","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","15666","","","","0"
"2000","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","346","","","","0"
"2000","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","1821","","","","0"
"2000","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","5201","","","","0"
"2000","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","4963","","","","0"
"2000","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","238","","","","0"
"2000","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","17899","","","","0"
"2000","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","17481","","","","0"
"2000","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","418","","","","0"
"2000","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","2940","","","","0"
"2000","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","18268","","","","0"
"2000","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","47991","","","","0"
"2000","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","40802","","","","0"
"2000","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","7190","","","","0"
"2000","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","140893","","","","0"
"2000","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","129237","","","","0"
"2000","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","11656","","","","0"
"2000","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","994","","","","0"
"2000","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","5222","","","","0"
"2000","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","12095","","","","0"
"2000","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","12000","","","","0"
"2000","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","96","","","","0"
"2000","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","39344","","","","0"
"2000","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","39248","","","","0"
"2000","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","96","","","","0"
"2000","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","2627","","","","0"
"2000","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","13095","","","","0"
"2000","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","23163","","","","0"
"2000","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","21796","","","","0"
"2000","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1368","","","","0"
"2000","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","58917","","","","0"
"2000","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","55421","","","","0"
"2000","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","3496","","","","0"
"2001","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","7690","","","","0"
"2001","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","42869","","","","0"
"2001","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","95192","","","","0"
"2001","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","85186","","","","0"
"2001","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","10007","","","","0"
"2001","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","274175","","","","0"
"2001","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","257166","","","","0"
"2001","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","17009","","","","0"
"2001","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","399","","","","0"
"2001","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","2135","","","","0"
"2001","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","5281","","","","0"
"2001","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","4726","","","","0"
"2001","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","555","","","","0"
"2001","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","17216","","","","0"
"2001","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","16272","","","","0"
"2001","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","944","","","","0"
"2001","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","2801","","","","0"
"2001","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","18149","","","","0"
"2001","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","47280","","","","0"
"2001","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","39472","","","","0"
"2001","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","7808","","","","0"
"2001","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","143040","","","","0"
"2001","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","131154","","","","0"
"2001","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","11886","","","","0"
"2001","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","1022","","","","0"
"2001","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","5262","","","","0"
"2001","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","12091","","","","0"
"2001","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","12086","","","","0"
"2001","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","5","","","","0"
"2001","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","36267","","","","0"
"2001","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","36262","","","","0"
"2001","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","5","","","","0"
"2001","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","3468","","","","0"
"2001","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","17323","","","","0"
"2001","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","30541","","","","0"
"2001","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","28902","","","","0"
"2001","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1640","","","","0"
"2001","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","77652","","","","0"
"2001","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","73478","","","","0"
"2001","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","4174","","","","0"
"2002","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","8635","","r","","0"
"2002","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","38912","","r","","0"
"2002","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","82756","","r","","0"
"2002","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","71348","","r","","0"
"2002","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","11408","","r","","0"
"2002","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","257783","","r","","0"
"2002","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","240410","","r","","0"
"2002","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","17373","","r","","0"
"2002","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","522","","r","","0"
"2002","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","2395","","r","","0"
"2002","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","5566","","r","","0"
"2002","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","5005","","r","","0"
"2002","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","561","","","","0"
"2002","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","18436","","r","","0"
"2002","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","17527","","r","","0"
"2002","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","909","","","","0"
"2002","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","3418","","r","","0"
"2002","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","21536","","r","","0"
"2002","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","50210","","r","","0"
"2002","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","40648","","r","","0"
"2002","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","9562","","","","0"
"2002","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","153586","","r","","0"
"2002","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","139477","","r","","0"
"2002","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","14109","","","","0"
"2002","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","1026","","","","0"
"2002","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","5242","","","","0"
"2002","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","11357","","","","0"
"2002","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","11337","","","","0"
"2002","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","20","","","","0"
"2002","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","34195","","","","0"
"2002","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","34175","","","","0"
"2002","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","20","","","","0"
"2002","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","3669","","r","","0"
"2002","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","9739","","r","","0"
"2002","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","15623","","r","","0"
"2002","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","14359","","r","","0"
"2002","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1265","","r","","0"
"2002","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","51566","","r","","0"
"2002","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","49231","","r","","0"
"2002","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","2335","","r","","0"
"2003","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","9609","","r","","0"
"2003","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","48323","","r","","0"
"2003","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","96935","","r","","0"
"2003","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","85549","","r","","0"
"2003","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","11386","","r","","0"
"2003","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","293027","","r","","0"
"2003","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","276702","","r","","0"
"2003","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","16325","","r","","0"
"2003","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","426","","r","","0"
"2003","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","1847","","r","","0"
"2003","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","6132","","r","","0"
"2003","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","5652","","r","","0"
"2003","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","480","","","","0"
"2003","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","17692","","r","","0"
"2003","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","16875","","r","","0"
"2003","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","817","","","","0"
"2003","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","3430","","r","","0"
"2003","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","22176","","r","","0"
"2003","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","54170","","r","","0"
"2003","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","43733","","r","","0"
"2003","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","10437","","r","","0"
"2003","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","165035","","r","","0"
"2003","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","150476","","r","","0"
"2003","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","14559","","r","","0"
"2003","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","1036","","","","0"
"2003","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","5322","","","","0"
"2003","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","11327","","","","0"
"2003","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","11302","","","","0"
"2003","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","25","","","","0"
"2003","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","44232","","","","0"
"2003","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","44212","","","","0"
"2003","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","20","","","","0"
"2003","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","4717","","r","","0"
"2003","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","18978","","r","","0"
"2003","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","25307","","r","","0"
"2003","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","24862","","r","","0"
"2003","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","445","","r","","0"
"2003","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","66068","","r","","0"
"2003","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","65139","","r","","0"
"2003","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","929","","r","","0"
"2004","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","10018","","","","0"
"2004","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","49173","","","","0"
"2004","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","93346","","","","0"
"2004","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","82961","","","","0"
"2004","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","10385","","","","0"
"2004","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","283175","","","","0"
"2004","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","269180","","","","0"
"2004","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","13995","","","","0"
"2004","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","901","","","","0"
"2004","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","2884","","","","0"
"2004","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","3970","","","","0"
"2004","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","3970","","","","0"
"2004","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","0","","","","0"
"2004","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","14563","","","","0"
"2004","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","14563","","","","0"
"2004","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","0","","","","0"
"2004","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","3680","","","","0"
"2004","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","23736","","","","0"
"2004","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","53167","","","","0"
"2004","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","43091","","","","0"
"2004","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","10076","","","","0"
"2004","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","161600","","","","0"
"2004","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","148340","","","","0"
"2004","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","13260","","","","0"
"2004","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","888","","","","0"
"2004","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","4679","","","","0"
"2004","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","10924","","","","0"
"2004","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","10924","","","","0"
"2004","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"2004","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","38501","","","","0"
"2004","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","38501","","","","0"
"2004","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"2004","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","4549","","","","0"
"2004","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","17874","","","","0"
"2004","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","25286","","","","0"
"2004","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","24976","","","","0"
"2004","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","310","","","","0"
"2004","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","68511","","","","0"
"2004","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","67776","","","","0"
"2004","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","735","","","","0"
"2005","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","9138","","","","0"
"2005","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","47386","","","","0"
"2005","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","88265","","","","0"
"2005","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","81267","","","","0"
"2005","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","6998","","","","0"
"2005","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","279401","","","","0"
"2005","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","269345","","","","0"
"2005","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","10056","","","","0"
"2005","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","614","","","","0"
"2005","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","1017","","","","0"
